External Id,Internal Id,Agreement,Created From,Created From Line Key,Price Level,Customer,Item Internal Id,Item, Quantity,Rate,Amount,Billing Frequency,Start Date,End Date,Next Renewal Date,Next Billing Date,Status,Agreement Type,Usage Group,Price Type,Required Minimum
10001919,,688,,,,Warner Norcross + Judd,367,Entity Management Platform Subscription,150,25,3750,Annually,07/13/2020,07/12/2023,,,Active,Subscription,,,
10001920,,688,,,,Warner Norcross + Judd,367,Entity Management Platform Subscription,28,25,700,Annually,06/12/2022,07/12/2023,,,Active,Subscription,,,
10001921,,689,,,,Warren Kachur Osadetz LLP,166,Software Updates,1,0,0,Annually,12/15/2020,01/31/2024,,,Active,Subscription,,,
10001922,,689,,,,Warren Kachur Osadetz LLP,167,Virtual Minute Book,1,0,0,Annually,12/15/2020,01/31/2024,,,Active,Subscription,,,
10001923,,689,,,,Warren Kachur Osadetz LLP,367,Entity Management Platform Subscription,24,30,720,Annually,12/15/2021,01/31/2024,,,Active,Subscription,,,
10001924,,689,,,,Warren Kachur Osadetz LLP,169,e-Signature,1,0,0,Annually,12/15/2020,01/31/2024,,,Active,Subscription,,,
10001925,,689,,,,Warren Kachur Osadetz LLP,162,Enterprise Integration Package,1,1000,1000,Annually,12/15/2020,01/31/2024,,,Active,Subscription,,,
10001926,,689,,,,Warren Kachur Osadetz LLP,367,Entity Management Platform Subscription,250,30,7500,Annually,12/15/2020,01/31/2024,,,Active,Subscription,,,
10001927,,690,,,,WESGROUP PROPERTIES LIMITED PARTNERSHIP,380,Per Entity Fee – Athennian Application - Up to 500,305,45,13725,Annually,02/28/2022,02/27/2025,,,Active,Subscription,,,
10001928,,690,,,,WESGROUP PROPERTIES LIMITED PARTNERSHIP,386,Enterprise Package Annual Subscription,1,29995,29995,Annually,02/28/2022,02/27/2025,,,Active,Subscription,,,
10001929,,690,,,,WESGROUP PROPERTIES LIMITED PARTNERSHIP,610,Recurring Discount: Minit Subscription Package,1,0,-5000,Annually,02/28/2022,02/27/2025,,,Active,Subscription,,,
10001930,,690,,,,WESGROUP PROPERTIES LIMITED PARTNERSHIP,611,Yearly Minit Subscription Service,1,31859,31859,Annually,02/28/2022,02/27/2025,,,Active,Subscription,,,
10001931,,691,,,,"Weston Solutions, Inc.",169,e-Signature,1,0,0,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001932,,691,,,,"Weston Solutions, Inc.",162,Enterprise Integration Package,1,1000,1000,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001933,,691,,,,"Weston Solutions, Inc.",167,Virtual Minute Book,1,0,0,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001934,,691,,,,"Weston Solutions, Inc.",166,Software Updates,1,0,0,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001935,,691,,,,"Weston Solutions, Inc.",383,Recurring Discount: Subscription Package,1,0,-1000,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001936,,691,,,,"Weston Solutions, Inc.",584,Entity Management Platform Subscription (up to 10 entities),1,6000,6000,Annually,02/27/2020,02/26/2023,,,Active,Subscription,,,
10001937,,692,,,,"WeWork Mexico Co, S. de R.L. de C.V.",504,12-Month Pilot,1,5000,5000,Annually,01/11/2022,01/10/2023,,,Active,Subscription,,,
10001938,,692,,,,"WeWork Mexico Co, S. de R.L. de C.V.",382,Per Entity Fee – Athennian Application - Up to 100,28,75,2100,Annually,01/11/2022,01/10/2023,,,Active,Subscription,,,
10001939,,692,,,,"WeWork Mexico Co, S. de R.L. de C.V.",521,Recurring Discount: Entity Fee,28,0,-2100,Annually,01/11/2022,01/10/2023,,,Active,Subscription,,,
10001940,,693,,,,Whiteboard Services,387,Professional Package Annual Subscription,1,4998.75,4998.75,Quarterly ,08/26/2021,08/25/2024,,,Active,Subscription,,,
10001941,,693,,,,Whiteboard Services,383,Recurring Discount: Subscription Package,1,0,-2498.75,Quarterly ,08/26/2021,08/25/2024,,,Active,Subscription,,,
10001942,,693,,,,Whiteboard Services,380,Per Entity Fee – Athennian Application - Up to 500,320,11.25,3600,Quarterly ,08/26/2021,08/25/2024,,,Active,Subscription,,,
10001943,,694,,,,Williams Mullen,169,e-Signature,1,0,0,Annually,09/23/2020,09/22/2023,,,Active,Subscription,,,
10001944,,694,,,,Williams Mullen,367,Entity Management Platform Subscription,3897,7.5,29227.5,Annually,09/23/2020,09/22/2023,,,Active,Subscription,,,
10001945,,694,,,,Williams Mullen,167,Virtual Minute Book,1,0,0,Annually,09/23/2020,09/22/2023,,,Active,Subscription,,,
10001946,,694,,,,Williams Mullen,162,Enterprise Integration Package,1,3500,3500,Annually,09/23/2020,09/22/2023,,,Active,Subscription,,,
10001947,,694,,,,Williams Mullen,166,Software Updates,1,0,0,Annually,09/23/2020,09/22/2023,,,Active,Subscription,,,
10001948,,695,,,,Wittington Investments,386,Enterprise Package Annual Subscription,1,7740,7740,Annually,08/26/2021,08/25/2023,,,Active,Subscription,,,
10001949,,696,,,,"Yoder Ainlay Ulmer & Buckingham, LLP",383,Recurring Discount: Subscription Package,1,0,-6000,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001950,,696,,,,"Yoder Ainlay Ulmer & Buckingham, LLP",612,Entity Management Platform Subscription (500 - 750 active entities),1,15000,15000,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001951,,696,,,,"Yoder Ainlay Ulmer & Buckingham, LLP",169,e-Signature,1,0,0,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001952,,696,,,,"Yoder Ainlay Ulmer & Buckingham, LLP",162,Enterprise Integration Package,1,1500,1500,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001953,,696,,,,"Yoder Ainlay Ulmer & Buckingham, LLP",167,Virtual Minute Book,1,0,0,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
10001954,,696,,,,"Yoder Ainlay Ulmer & Buckingham, LLP",166,Software Updates,1,0,0,Annually,09/21/2020,09/20/2023,,,Active,Subscription,,,
